record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
7686,Mancherial,Vemanpalle,29-Jan-22,0.0,9.3,25.5,26.6,82.4,0.0,3.9
7687,Mancherial,Vemanpalle,30-Jan-22,0.0,8.1,26.9,21.4,100.0,1.4,3.7
7688,Mancherial,Vemanpalle,31-Jan-22,0.0,8.9,28.5,21.0,100.0,0.0,0.8
7689,Medak,Alladurg,01-Jan-22,0.0,15.9,29.5,40.1,100.0,0.0,13.1
7690,Medak,Alladurg,02-Jan-22,0.0,15.9,28.9,43.3,100.0,0.0,11.4
7691,Medak,Alladurg,03-Jan-22,0.0,14.6,29.1,35.5,100.0,0.0,8.6
7692,Medak,Alladurg,04-Jan-22,0.0,14.3,28.9,32.7,100.0,0.0,10.4
7693,Medak,Alladurg,05-Jan-22,0.0,15.9,29.3,31.8,100.0,1.0,7.1
7694,Medak,Alladurg,06-Jan-22,0.0,15.8,30.0,19.2,97.7,0.0,3.1
7695,Medak,Alladurg,07-Jan-22,0.0,16.9,29.9,27.2,100.0,1.4,9.1
7696,Medak,Alladurg,08-Jan-22,0.0,18.7,29.3,24.1,100.0,1.4,7.8
7697,Medak,Alladurg,09-Jan-22,0.0,19.5,29.6,53.3,100.0,0.0,8.0
7698,Medak,Alladurg,10-Jan-22,0.0,18.5,30.2,44.3,100.0,0.0,6.4
7699,Medak,Alladurg,11-Jan-22,0.0,18.9,28.7,63.3,100.0,0.5,5.0
7700,Medak,Alladurg,12-Jan-22,0.0,17.4,29.7,49.4,100.0,1.1,4.8
7701,Medak,Alladurg,13-Jan-22,0.0,19.2,27.3,78.3,100.0,1.1,4.6
7702,Medak,Alladurg,14-Jan-22,0.0,18.1,27.2,68.1,100.0,1.9,9.0
7703,Medak,Alladurg,15-Jan-22,0.0,18.1,30.6,35.0,100.0,0.4,5.7
7704,Medak,Alladurg,16-Jan-22,0.0,19.2,27.8,52.0,100.0,1.5,8.5
7705,Medak,Alladurg,17-Jan-22,0.0,16.0,24.9,80.2,100.0,0.0,11.5
7706,Medak,Alladurg,18-Jan-22,0.0,16.2,28.7,52.4,100.0,0.0,11.0
7707,Medak,Alladurg,19-Jan-22,0.0,15.4,29.1,35.0,100.0,0.0,9.0
7708,Medak,Alladurg,20-Jan-22,0.0,16.0,29.6,25.4,92.7,0.0,10.9
7709,Medak,Alladurg,21-Jan-22,0.0,15.5,30.6,22.9,91.3,0.0,8.8
7710,Medak,Alladurg,22-Jan-22,0.0,16.9,30.5,31.5,90.0,0.0,9.7
7711,Medak,Alladurg,23-Jan-22,0.0,15.9,32.9,20.7,89.2,0.0,6.2
7712,Medak,Alladurg,24-Jan-22,0.0,15.0,29.9,25.4,82.5,0.0,7.2
7713,Medak,Alladurg,25-Jan-22,0.0,12.8,25.5,39.3,100.0,0.0,7.1
7714,Medak,Alladurg,26-Jan-22,0.0,12.9,27.1,33.0,100.0,0.0,8.4
7715,Medak,Alladurg,27-Jan-22,0.0,14.9,27.0,37.8,95.4,0.8,8.1
7716,Medak,Alladurg,28-Jan-22,0.0,11.5,28.0,31.2,93.0,1.0,9.9
7717,Medak,Alladurg,29-Jan-22,0.0,11.4,27.4,20.2,79.6,0.0,10.2
7718,Medak,Alladurg,30-Jan-22,0.0,11.8,27.8,16.5,76.1,0.0,7.8
7719,Medak,Alladurg,31-Jan-22,0.0,14.3,30.4,17.8,86.7,0.0,6.7
7720,Medak,Chegunta,01-Jan-22,0.0,17.2,28.3,53.3,97.8,0.2,2.8
7721,Medak,Chegunta,02-Jan-22,0.0,18.3,28.0,56.7,93.6,0.0,3.2
7722,Medak,Chegunta,03-Jan-22,0.0,16.2,28.4,45.0,89.0,0.0,1.8
7723,Medak,Chegunta,04-Jan-22,0.0,16.8,27.7,44.8,90.8,0.0,2.5
7724,Medak,Chegunta,05-Jan-22,0.0,16.7,27.9,44.6,93.2,0.0,1.7
7725,Medak,Chegunta,06-Jan-22,0.0,16.3,29.3,39.1,94.1,0.0,1.3
7726,Medak,Chegunta,07-Jan-22,0.0,17.7,27.7,49.1,96.5,0.0,2.2
7727,Medak,Chegunta,08-Jan-22,0.0,18.9,27.8,46.3,92.5,0.2,2.4
7728,Medak,Chegunta,09-Jan-22,0.0,18.9,28.7,60.1,95.9,0.2,1.9
7729,Medak,Chegunta,10-Jan-22,0.0,19.5,29.4,54.4,97.7,0.1,2.0
7730,Medak,Chegunta,11-Jan-22,0.0,19.7,27.8,65.0,94.7,0.1,1.8
7731,Medak,Chegunta,12-Jan-22,0.0,18.9,28.7,57.9,98.3,0.3,1.5
7732,Medak,Chegunta,13-Jan-22,0.0,18.9,23.9,81.5,96.4,0.6,3.1
7733,Medak,Chegunta,14-Jan-22,16.8,17.7,25.8,73.0,99.3,0.2,2.0
7734,Medak,Chegunta,15-Jan-22,0.0,18.7,28.4,49.0,97.3,0.0,1.1
7735,Medak,Chegunta,16-Jan-22,0.0,18.3,26.1,64.2,97.3,0.1,2.9
7736,Medak,Chegunta,17-Jan-22,2.4,17.3,20.8,88.8,100.0,0.0,1.9
7737,Medak,Chegunta,18-Jan-22,0.0,17.2,26.4,62.2,100.0,0.0,2.0
7738,Medak,Chegunta,19-Jan-22,0.0,16.6,28.0,48.1,94.0,0.0,1.6
7739,Medak,Chegunta,20-Jan-22,0.0,15.9,27.8,41.8,99.0,0.0,2.8
7740,Medak,Chegunta,21-Jan-22,0.0,17.1,30.2,38.5,90.4,0.0,2.3
7741,Medak,Chegunta,22-Jan-22,0.0,16.6,29.5,41.5,86.9,0.0,2.6
7742,Medak,Chegunta,23-Jan-22,0.0,17.5,30.7,37.9,92.7,0.1,2.5
7743,Medak,Chegunta,24-Jan-22,0.0,15.8,29.3,37.7,88.4,0.0,3.0
7744,Medak,Chegunta,25-Jan-22,0.0,15.5,25.5,49.6,81.2,0.0,1.6
7745,Medak,Chegunta,26-Jan-22,0.0,16.4,25.9,48.6,82.6,0.3,2.0
7746,Medak,Chegunta,27-Jan-22,0.0,16.8,27.3,47.0,77.8,0.1,2.6
7747,Medak,Chegunta,28-Jan-22,0.0,14.9,26.1,47.0,76.7,0.0,2.4
7748,Medak,Chegunta,29-Jan-22,0.0,13.2,25.7,33.0,81.3,0.0,2.4
7749,Medak,Chegunta,30-Jan-22,0.0,13.1,26.9,24.4,89.3,0.0,1.9
7750,Medak,Chegunta,31-Jan-22,0.0,15.3,29.2,31.4,82.2,0.0,2.5
7751,Medak,Chilipched,01-Jan-22,0.0,17.0,30.2,56.5,100.0,0.0,11.7
7752,Medak,Chilipched,02-Jan-22,0.0,16.8,30.0,56.5,100.0,0.0,7.0
7753,Medak,Chilipched,03-Jan-22,0.0,14.6,30.3,56.5,100.0,0.0,7.8
7754,Medak,Chilipched,04-Jan-22,0.0,14.5,30.3,56.5,100.0,0.0,7.4
7755,Medak,Chilipched,05-Jan-22,0.0,15.1,30.8,56.5,100.0,0.0,10.1
7756,Medak,Chilipched,06-Jan-22,0.0,14.4,31.3,35.9,100.0,0.0,6.4
7757,Medak,Chilipched,07-Jan-22,0.0,17.1,31.2,56.5,100.0,0.0,6.8
7758,Medak,Chilipched,08-Jan-22,0.0,19.2,31.6,56.5,100.0,0.0,7.3
7759,Medak,Chilipched,09-Jan-22,0.0,19.2,30.3,60.4,100.0,0.0,5.7
7760,Medak,Chilipched,10-Jan-22,0.0,19.0,31.7,56.5,100.0,0.0,5.9
7761,Medak,Chilipched,11-Jan-22,0.0,20.3,30.1,64.3,100.0,0.0,7.8
7762,Medak,Chilipched,12-Jan-22,0.0,19.1,31.2,56.7,100.0,0.0,12.1
7763,Medak,Chilipched,13-Jan-22,0.0,19.8,27.8,72.1,100.0,0.0,10.7
7764,Medak,Chilipched,14-Jan-22,0.0,18.4,29.5,72.1,100.0,0.0,10.9
7765,Medak,Chilipched,15-Jan-22,0.0,18.2,31.7,56.5,100.0,0.0,12.8
7766,Medak,Chilipched,16-Jan-22,0.0,19.6,30.3,56.5,100.0,0.0,7.6
7767,Medak,Chilipched,17-Jan-22,0.0,16.5,24.5,87.7,100.0,0.0,15.3
7768,Medak,Chilipched,18-Jan-22,0.0,15.1,29.4,56.5,100.0,0.0,11.2
7769,Medak,Chilipched,19-Jan-22,0.0,14.4,30.3,56.5,100.0,0.0,4.9
7770,Medak,Chilipched,20-Jan-22,0.0,13.6,30.4,25.2,100.0,0.0,4.0
7771,Medak,Chilipched,21-Jan-22,0.0,14.9,31.9,33.5,100.0,0.0,6.2
7772,Medak,Chilipched,22-Jan-22,0.0,15.1,31.5,56.5,100.0,0.0,8.4
7773,Medak,Chilipched,23-Jan-22,0.0,16.6,33.1,35.1,100.0,0.0,15.1
7774,Medak,Chilipched,24-Jan-22,0.0,15.5,31.1,56.5,100.0,0.0,8.2
7775,Medak,Chilipched,25-Jan-22,0.0,14.0,26.9,56.5,100.0,0.0,2.6
7776,Medak,Chilipched,26-Jan-22,0.0,14.2,28.5,56.5,100.0,0.0,4.0
7777,Medak,Chilipched,27-Jan-22,0.0,16.3,29.1,56.5,87.7,0.0,4.6
7778,Medak,Chilipched,28-Jan-22,0.0,12.0,28.2,56.5,100.0,0.0,9.0
7779,Medak,Chilipched,29-Jan-22,0.0,9.5,28.4,32.4,100.0,0.0,6.6
7780,Medak,Chilipched,30-Jan-22,0.0,10.3,29.1,25.2,100.0,0.0,7.5
7781,Medak,Chilipched,31-Jan-22,0.0,11.1,30.7,25.2,100.0,0.0,5.6
7782,Medak,Havelighanpur,01-Jan-22,0.0,16.5,29.8,45.7,100.0,0.0,13.6
7783,Medak,Havelighanpur,02-Jan-22,0.0,16.6,28.6,53.3,100.0,0.0,13.3
7784,Medak,Havelighanpur,03-Jan-22,0.0,14.5,29.2,40.5,100.0,0.0,8.1
7785,Medak,Havelighanpur,04-Jan-22,0.0,13.5,29.2,39.4,100.0,0.0,12.9
7786,Medak,Havelighanpur,05-Jan-22,0.0,13.8,29.1,37.3,100.0,0.0,10.6
7787,Medak,Havelighanpur,06-Jan-22,0.0,13.9,30.0,32.2,100.0,0.0,6.6
7788,Medak,Havelighanpur,07-Jan-22,0.0,17.4,29.4,38.7,100.0,0.0,12.4
7789,Medak,Havelighanpur,08-Jan-22,0.0,18.8,30.0,39.7,95.5,0.0,14.4
7790,Medak,Havelighanpur,09-Jan-22,0.0,19.0,29.8,54.3,100.0,0.0,10.6
7791,Medak,Havelighanpur,10-Jan-22,0.0,18.6,31.2,50.1,100.0,0.0,10.5
7792,Medak,Havelighanpur,11-Jan-22,9.4,19.8,29.3,55.1,100.0,0.0,14.6
7793,Medak,Havelighanpur,12-Jan-22,0.9,18.4,29.4,58.0,100.0,0.0,10.4
7794,Medak,Havelighanpur,13-Jan-22,0.0,18.3,26.7,69.3,100.0,0.0,11.6
7795,Medak,Havelighanpur,14-Jan-22,0.0,18.6,27.6,63.0,100.0,0.0,12.5
7796,Medak,Havelighanpur,15-Jan-22,0.2,18.9,29.9,45.2,100.0,0.0,15.1
7797,Medak,Havelighanpur,16-Jan-22,0.2,18.5,30.3,44.2,100.0,0.0,11.2
7798,Medak,Havelighanpur,17-Jan-22,0.2,17.1,25.1,65.9,100.0,0.0,14.1
7799,Medak,Havelighanpur,18-Jan-22,0.0,14.6,29.1,55.0,100.0,0.0,14.3
7800,Medak,Havelighanpur,19-Jan-22,0.0,13.5,29.0,47.7,100.0,0.0,9.6
7801,Medak,Havelighanpur,20-Jan-22,0.0,12.7,29.7,34.0,100.0,0.0,12.7
7802,Medak,Havelighanpur,21-Jan-22,0.0,14.3,31.4,30.5,100.0,0.0,10.8
7803,Medak,Havelighanpur,22-Jan-22,0.0,13.6,29.6,40.5,100.0,0.0,14.3
7804,Medak,Havelighanpur,23-Jan-22,0.0,15.0,31.9,31.8,100.0,0.0,12.7
7805,Medak,Havelighanpur,24-Jan-22,0.0,15.2,29.1,43.1,92.6,0.0,19.3
7806,Medak,Havelighanpur,25-Jan-22,0.0,14.0,26.0,48.5,93.8,0.0,8.4
7807,Medak,Havelighanpur,26-Jan-22,0.0,13.5,27.1,44.7,100.0,0.0,9.0
7808,Medak,Havelighanpur,27-Jan-22,0.0,16.2,28.2,44.7,84.0,0.0,9.4
7809,Medak,Havelighanpur,28-Jan-22,0.0,11.9,27.3,42.1,87.2,0.0,10.1
7810,Medak,Havelighanpur,29-Jan-22,0.0,9.3,27.2,23.9,100.0,0.0,10.2
7811,Medak,Havelighanpur,30-Jan-22,0.0,9.2,28.8,18.2,100.0,0.0,9.4
7812,Medak,Havelighanpur,31-Jan-22,0.0,10.7,30.4,20.9,100.0,0.0,12.4
7813,Medak,Kowdipalle,01-Jan-22,0.0,17.0,32.4,46.4,94.6,0.0,11.7
7814,Medak,Kowdipalle,02-Jan-22,0.0,16.7,32.3,45.1,94.3,0.0,7.0
7815,Medak,Kowdipalle,03-Jan-22,0.0,14.7,33.1,39.9,92.5,0.0,7.8
7816,Medak,Kowdipalle,04-Jan-22,0.0,14.9,32.9,36.6,91.0,0.0,7.4
7817,Medak,Kowdipalle,05-Jan-22,0.0,15.3,33.2,36.7,86.0,0.0,10.1
7818,Medak,Kowdipalle,06-Jan-22,0.0,15.7,31.4,34.0,91.7,0.0,6.4
7819,Medak,Kowdipalle,07-Jan-22,0.0,17.3,29.9,48.1,98.5,0.0,6.8
7820,Medak,Kowdipalle,08-Jan-22,0.0,19.5,29.8,45.6,95.9,0.0,7.3
7821,Medak,Kowdipalle,09-Jan-22,0.0,18.8,32.3,51.4,92.7,0.0,5.7
7822,Medak,Kowdipalle,10-Jan-22,0.0,18.0,33.7,45.1,92.7,0.0,5.9
7823,Medak,Kowdipalle,11-Jan-22,0.0,19.8,32.5,55.2,91.3,0.0,7.8
7824,Medak,Kowdipalle,12-Jan-22,0.0,18.4,33.2,46.5,92.6,0.0,12.1
7825,Medak,Kowdipalle,13-Jan-22,0.0,19.4,28.3,59.0,91.4,0.0,10.7
7826,Medak,Kowdipalle,14-Jan-22,0.0,17.9,31.7,59.2,94.0,0.0,10.9
7827,Medak,Kowdipalle,15-Jan-22,0.0,16.9,31.4,40.4,92.0,0.0,12.8
7828,Medak,Kowdipalle,16-Jan-22,0.0,19.1,32.8,47.1,91.1,0.0,7.6
7829,Medak,Kowdipalle,17-Jan-22,0.0,15.7,24.4,67.3,94.5,0.0,15.3
7830,Medak,Kowdipalle,18-Jan-22,0.0,14.5,32.0,50.2,94.5,0.0,11.2
7831,Medak,Kowdipalle,19-Jan-22,0.0,13.6,32.9,40.9,93.6,0.0,4.9
7832,Medak,Kowdipalle,20-Jan-22,0.0,13.7,32.8,30.9,85.8,0.0,4.0
7833,Medak,Kowdipalle,21-Jan-22,0.0,14.4,34.1,29.6,83.7,0.0,6.2
7834,Medak,Kowdipalle,22-Jan-22,0.0,14.9,33.8,35.2,83.8,0.0,8.4
7835,Medak,Kowdipalle,23-Jan-22,0.0,15.1,34.8,31.0,82.2,0.0,15.1
7836,Medak,Kowdipalle,24-Jan-22,0.0,15.4,33.3,35.7,86.2,0.0,12.3
7837,Medak,Kowdipalle,25-Jan-22,0.0,13.2,30.1,45.3,90.5,0.0,5.1
7838,Medak,Kowdipalle,26-Jan-22,0.0,13.6,31.4,39.4,85.3,0.0,4.0
7839,Medak,Kowdipalle,27-Jan-22,0.0,15.9,32.0,41.5,78.0,0.0,7.0
7840,Medak,Kowdipalle,28-Jan-22,0.0,12.1,31.3,38.3,80.7,0.0,9.0
7841,Medak,Kowdipalle,29-Jan-22,0.0,8.8,31.5,28.8,78.0,0.0,6.6
7842,Medak,Kowdipalle,30-Jan-22,0.0,11.4,32.0,24.7,83.8,0.0,7.5
7843,Medak,Kowdipalle,31-Jan-22,0.0,12.2,32.9,26.9,93.0,0.0,5.6
7844,Medak,Kulcharam,01-Jan-22,0.0,16.6,29.0,49.4,98.9,0.0,1.9
7845,Medak,Kulcharam,02-Jan-22,0.0,16.7,28.4,49.7,99.0,0.0,1.9
7846,Medak,Kulcharam,03-Jan-22,0.0,15.0,29.9,41.3,97.4,0.0,1.8
7847,Medak,Kulcharam,04-Jan-22,0.0,15.2,29.6,39.1,90.6,0.0,2.0
7848,Medak,Kulcharam,05-Jan-22,0.0,15.6,30.0,38.5,78.3,0.1,1.8
7849,Medak,Kulcharam,06-Jan-22,0.0,15.7,30.7,35.1,83.4,0.0,1.7
7850,Medak,Kulcharam,07-Jan-22,0.0,17.0,29.6,39.8,97.0,0.0,1.7
7851,Medak,Kulcharam,08-Jan-22,0.0,19.2,29.5,34.7,91.8,0.0,1.9
7852,Medak,Kulcharam,09-Jan-22,0.0,18.6,28.6,57.5,97.3,0.0,2.2
7853,Medak,Kulcharam,10-Jan-22,0.0,18.2,29.4,51.2,97.1,0.0,2.6
7854,Medak,Kulcharam,11-Jan-22,0.0,19.8,29.0,58.1,94.3,0.1,2.3
7855,Medak,Kulcharam,12-Jan-22,0.0,18.3,29.5,51.4,96.6,0.0,3.0
7856,Medak,Kulcharam,13-Jan-22,0.0,19.1,29.1,64.5,94.7,0.0,2.9
7857,Medak,Kulcharam,14-Jan-22,0.0,17.9,28.2,63.4,99.5,0.0,2.3
7858,Medak,Kulcharam,15-Jan-22,0.0,18.3,29.6,42.4,95.4,0.0,3.0
7859,Medak,Kulcharam,16-Jan-22,0.0,19.1,28.8,51.2,94.5,0.0,1.7
7860,Medak,Kulcharam,17-Jan-22,0.0,16.4,24.3,71.2,100.0,0.0,2.7
7861,Medak,Kulcharam,18-Jan-22,0.0,15.5,27.6,57.0,100.0,0.0,2.3
7862,Medak,Kulcharam,19-Jan-22,0.0,14.7,29.5,44.4,98.2,0.0,1.9
7863,Medak,Kulcharam,20-Jan-22,0.0,14.0,29.3,35.2,77.1,0.0,1.2
7864,Medak,Kulcharam,21-Jan-22,0.0,14.7,31.0,31.2,85.9,0.0,1.6
7865,Medak,Kulcharam,22-Jan-22,0.0,15.8,30.9,38.4,75.0,0.0,2.1
7866,Medak,Kulcharam,23-Jan-22,0.0,15.4,32.1,32.9,75.7,0.0,3.0
7867,Medak,Kulcharam,24-Jan-22,0.0,15.7,29.7,34.3,85.7,0.0,4.1
7868,Medak,Kulcharam,25-Jan-22,0.0,15.2,25.9,48.4,89.9,0.0,2.3
7869,Medak,Kulcharam,26-Jan-22,0.0,13.9,27.5,42.8,74.1,0.0,1.1
7870,Medak,Kulcharam,27-Jan-22,0.0,16.2,29.7,40.2,77.9,0.0,1.4
7871,Medak,Kulcharam,28-Jan-22,0.0,12.4,28.3,40.5,68.0,0.0,2.0
7872,Medak,Kulcharam,29-Jan-22,0.0,9.0,28.3,30.8,81.1,0.2,2.2
7873,Medak,Kulcharam,30-Jan-22,0.0,11.7,29.3,23.5,86.5,0.0,1.5
7874,Medak,Kulcharam,31-Jan-22,0.0,12.5,30.5,27.1,93.9,0.0,1.4
7875,Medak,Manoharabad,01-Jan-22,0.0,16.0,30.7,39.7,100.0,0.0,12.0
7876,Medak,Manoharabad,02-Jan-22,0.0,16.3,30.2,43.9,100.0,0.0,10.7
7877,Medak,Manoharabad,03-Jan-22,0.0,13.7,29.3,42.8,100.0,0.0,9.0
7878,Medak,Manoharabad,04-Jan-22,0.0,13.1,30.4,33.3,100.0,0.0,9.2
7879,Medak,Manoharabad,05-Jan-22,0.0,15.4,31.6,35.0,100.0,0.0,9.0
7880,Medak,Manoharabad,06-Jan-22,0.0,15.5,30.8,31.5,100.0,0.0,9.0
7881,Medak,Manoharabad,07-Jan-22,0.0,16.9,29.2,39.9,100.0,0.3,10.9
7882,Medak,Manoharabad,08-Jan-22,0.0,18.7,29.7,38.7,100.0,0.7,11.6
7883,Medak,Manoharabad,09-Jan-22,0.0,18.1,28.9,61.3,100.0,1.7,12.0
7884,Medak,Manoharabad,10-Jan-22,0.0,19.2,29.2,58.1,100.0,0.1,10.0
7885,Medak,Manoharabad,11-Jan-22,10.3,19.0,30.6,58.0,100.0,0.0,10.5
7886,Medak,Manoharabad,12-Jan-22,0.3,17.8,29.8,50.7,100.0,0.0,3.9
7887,Medak,Manoharabad,13-Jan-22,1.4,19.2,29.5,62.2,100.0,0.0,5.7
7888,Medak,Manoharabad,14-Jan-22,0.0,19.2,28.3,61.7,100.0,0.0,5.0
7889,Medak,Manoharabad,15-Jan-22,0.0,18.4,29.6,42.0,100.0,0.0,8.0
7890,Medak,Manoharabad,16-Jan-22,0.0,18.0,30.4,50.1,100.0,0.0,2.4
7891,Medak,Manoharabad,17-Jan-22,0.0,16.3,23.5,84.6,100.0,0.0,4.1
7892,Medak,Manoharabad,18-Jan-22,0.0,14.9,30.7,49.6,100.0,0.0,6.7
7893,Medak,Manoharabad,19-Jan-22,0.0,13.6,29.5,35.0,100.0,0.0,3.1
7894,Medak,Manoharabad,20-Jan-22,0.0,14.2,29.7,33.3,100.0,0.0,7.4
7895,Medak,Manoharabad,21-Jan-22,0.0,15.4,30.4,25.3,90.0,0.0,2.9
7896,Medak,Manoharabad,22-Jan-22,0.0,15.2,30.6,29.6,83.4,0.0,4.2
7897,Medak,Manoharabad,23-Jan-22,0.0,15.9,32.5,25.3,99.7,0.0,3.7
7898,Medak,Manoharabad,24-Jan-22,0.0,14.4,30.5,33.6,86.8,0.0,12.5
7899,Medak,Manoharabad,25-Jan-22,0.0,14.1,27.3,42.0,86.4,0.0,5.9
7900,Medak,Manoharabad,26-Jan-22,0.0,14.1,28.6,35.8,82.6,0.0,7.6
7901,Medak,Manoharabad,27-Jan-22,0.0,16.1,30.2,37.3,82.0,0.0,8.1
7902,Medak,Manoharabad,28-Jan-22,0.0,10.6,27.9,38.3,81.3,0.0,10.1
7903,Medak,Manoharabad,29-Jan-22,0.0,8.2,27.8,20.7,80.3,0.0,10.3
7904,Medak,Manoharabad,30-Jan-22,0.0,9.2,28.8,11.5,85.7,0.0,8.2
7905,Medak,Manoharabad,31-Jan-22,0.0,13.4,30.4,16.0,77.2,0.0,7.0
7906,Medak,Masaipet,01-Jan-22,0.0,18.8,28.3,46.6,83.9,0.0,1.1
7907,Medak,Masaipet,02-Jan-22,0.0,18.8,27.7,54.3,81.0,0.0,14.2
7908,Medak,Masaipet,03-Jan-22,0.0,17.9,28.4,49.3,82.4,0.0,1.6
7909,Medak,Masaipet,04-Jan-22,0.0,18.0,29.3,39.7,79.4,0.0,8.5
7910,Medak,Masaipet,05-Jan-22,0.0,18.4,28.7,46.5,84.8,0.0,3.1
7911,Medak,Masaipet,06-Jan-22,0.0,18.4,29.4,42.3,84.1,0.0,0.9
7912,Medak,Masaipet,07-Jan-22,0.0,18.9,28.2,46.1,89.0,0.1,1.2
7913,Medak,Masaipet,08-Jan-22,0.0,20.3,28.8,43.8,83.8,0.1,1.1
7914,Medak,Masaipet,09-Jan-22,0.0,19.8,27.5,59.8,86.5,0.1,18.7
7915,Medak,Masaipet,10-Jan-22,0.0,20.4,29.2,52.4,86.9,0.1,2.3
7916,Medak,Masaipet,11-Jan-22,0.0,20.8,29.0,55.6,84.4,0.1,1.4
7917,Medak,Masaipet,12-Jan-22,0.0,20.9,29.0,52.2,91.5,0.0,33.1
7918,Medak,Masaipet,13-Jan-22,0.0,20.9,29.8,49.1,91.2,0.0,17.3
7919,Medak,Masaipet,14-Jan-22,22.0,20.9,28.3,60.1,89.5,0.2,17.0
7920,Medak,Masaipet,15-Jan-22,0.0,20.5,29.2,43.1,86.8,0.0,15.1
7921,Medak,Masaipet,16-Jan-22,0.0,20.1,30.3,42.8,85.4,0.2,26.2
7922,Medak,Masaipet,17-Jan-22,0.0,19.8,24.4,70.8,86.5,0.1,1.1
7923,Medak,Masaipet,18-Jan-22,0.0,18.5,28.6,52.1,84.2,0.0,6.3
7924,Medak,Masaipet,19-Jan-22,0.0,18.1,29.8,36.5,80.4,0.0,1.1
7925,Medak,Masaipet,20-Jan-22,0.0,17.8,30.1,34.6,81.0,0.0,1.6
7926,Medak,Masaipet,21-Jan-22,0.0,19.6,31.8,28.4,72.0,0.0,8.6
7927,Medak,Masaipet,22-Jan-22,0.0,19.6,32.3,29.6,69.8,0.0,1.4
7928,Medak,Masaipet,23-Jan-22,0.0,20.0,32.5,30.2,72.4,0.0,7.0
7929,Medak,Masaipet,24-Jan-22,0.0,17.7,30.2,38.0,75.0,0.0,1.4
7930,Medak,Masaipet,25-Jan-22,0.0,17.5,27.5,39.4,68.8,0.0,17.9
7931,Medak,Masaipet,26-Jan-22,0.0,17.5,28.2,38.6,68.1,0.1,27.3
7932,Medak,Masaipet,27-Jan-22,0.0,18.6,29.3,37.7,63.4,0.1,4.0
7933,Medak,Masaipet,28-Jan-22,0.0,16.4,27.8,39.2,60.1,0.1,14.1
7934,Medak,Masaipet,29-Jan-22,0.0,14.8,26.7,26.3,56.7,0.1,16.1
7935,Medak,Masaipet,30-Jan-22,0.0,15.3,29.9,22.1,59.9,0.0,3.4
7936,Medak,Masaipet,31-Jan-22,0.0,17.0,30.8,22.5,67.5,0.0,7.7
7937,Medak,Medak,01-Jan-22,0.0,16.8,30.7,40.6,100.0,0.0,16.2
7938,Medak,Medak,02-Jan-22,0.0,17.0,29.6,49.9,100.0,0.0,10.2
7939,Medak,Medak,03-Jan-22,0.0,14.4,30.4,38.5,100.0,0.0,10.5
7940,Medak,Medak,04-Jan-22,0.0,14.1,30.4,36.4,100.0,0.0,7.1
7941,Medak,Medak,05-Jan-22,0.0,14.7,31.0,38.7,100.0,0.0,10.4
7942,Medak,Medak,06-Jan-22,0.0,15.4,31.3,39.7,100.0,0.0,5.4
7943,Medak,Medak,07-Jan-22,0.0,17.0,31.7,37.9,100.0,0.2,10.7
7944,Medak,Medak,08-Jan-22,0.0,18.6,32.6,41.9,99.9,0.4,14.3
7945,Medak,Medak,09-Jan-22,0.0,18.2,31.0,51.1,99.9,0.0,11.4
7946,Medak,Medak,10-Jan-22,0.0,18.9,32.8,45.9,99.9,0.0,9.0
7947,Medak,Medak,11-Jan-22,8.1,20.3,30.4,57.4,99.9,0.0,9.9
7948,Medak,Medak,12-Jan-22,5.5,18.8,30.7,49.7,99.9,0.0,11.7
7949,Medak,Medak,13-Jan-22,1.6,19.1,28.2,72.3,99.9,0.2,13.8
7950,Medak,Medak,14-Jan-22,0.9,18.4,28.2,63.6,99.9,0.0,11.7
7951,Medak,Medak,15-Jan-22,0.0,18.5,32.5,40.4,99.9,0.0,14.1
7952,Medak,Medak,16-Jan-22,0.0,18.9,32.3,52.6,99.9,0.0,13.2
7953,Medak,Medak,17-Jan-22,0.0,15.9,24.8,67.0,99.9,0.0,11.3
7954,Medak,Medak,18-Jan-22,0.0,15.3,30.4,50.2,99.9,0.0,8.0
7955,Medak,Medak,19-Jan-22,0.0,14.7,29.5,44.3,99.9,0.0,9.2
7956,Medak,Medak,20-Jan-22,0.0,14.2,30.1,37.6,99.9,0.0,12.1
7957,Medak,Medak,21-Jan-22,0.0,15.4,30.6,33.1,100.0,0.0,8.5
7958,Medak,Medak,22-Jan-22,0.0,14.6,30.7,38.0,99.9,0.0,11.0
7959,Medak,Medak,23-Jan-22,0.0,16.1,32.9,31.9,99.9,0.0,14.5
7960,Medak,Medak,24-Jan-22,0.0,15.3,30.2,40.8,99.9,0.0,17.1
7961,Medak,Medak,25-Jan-22,0.0,13.8,27.9,45.8,100.0,0.0,11.0
7962,Medak,Medak,26-Jan-22,0.0,14.6,30.7,43.5,100.0,0.0,9.6
7963,Medak,Medak,27-Jan-22,0.0,17.3,30.7,38.0,99.9,0.1,13.2
7964,Medak,Medak,28-Jan-22,0.0,14.6,30.4,38.0,99.9,0.1,14.5
7965,Medak,Medak,29-Jan-22,0.0,10.4,30.7,24.0,88.5,0.0,14.5
7966,Medak,Medak,30-Jan-22,0.0,10.0,29.2,18.6,99.9,0.0,10.5
