record_number,district,mandal,date,rain_mm,min_temp_c,max_temp_c,min_humidity,max_humidity,min_wind_speed_kmph,max_wind_speed_kmph
2779,Jayashankar,Malharrao,19-Apr-21,0.0,24.3,38.6,36.3,96.1,0.0,9.2
2780,Jayashankar,Malharrao,20-Apr-21,0.0,28.0,40.7,24.2,87.1,0.0,10.9
2781,Jayashankar,Malharrao,21-Apr-21,0.0,24.4,38.8,38.9,86.3,0.0,15.1
2782,Jayashankar,Malharrao,22-Apr-21,9.2,22.5,38.6,38.3,99.0,0.0,12.7
2783,Jayashankar,Malharrao,23-Apr-21,0.0,25.0,36.8,45.3,95.8,0.0,13.6
2784,Jayashankar,Malharrao,24-Apr-21,0.0,24.9,38.1,31.8,95.1,0.0,7.7
2785,Jayashankar,Malharrao,25-Apr-21,0.0,25.1,40.8,24.8,88.6,0.0,8.4
2786,Jayashankar,Malharrao,26-Apr-21,0.0,25.4,39.7,28.1,83.1,0.0,8.6
2787,Jayashankar,Malharrao,27-Apr-21,0.0,25.8,40.2,19.9,69.4,0.0,24.3
2788,Jayashankar,Malharrao,28-Apr-21,0.0,23.7,40.1,21.3,83.6,0.0,15.0
2789,Jayashankar,Malharrao,29-Apr-21,0.0,25.5,41.2,18.3,90.8,0.0,7.0
2790,Jayashankar,Malharrao,30-Apr-21,0.0,23.3,41.0,27.2,78.8,0.0,13.4
2791,Jayashankar,Mogullapalle,01-Apr-21,0.0,20.7,39.6,25.4,75.8,0.0,11.7
2792,Jayashankar,Mogullapalle,02-Apr-21,0.0,21.4,39.9,33.1,91.1,0.0,10.8
2793,Jayashankar,Mogullapalle,03-Apr-21,0.0,21.5,40.0,29.7,89.5,0.0,9.0
2794,Jayashankar,Mogullapalle,04-Apr-21,0.0,25.6,36.6,50.5,97.6,0.3,17.0
2795,Jayashankar,Mogullapalle,05-Apr-21,0.0,23.4,37.3,55.6,98.2,0.0,9.9
2796,Jayashankar,Mogullapalle,06-Apr-21,0.0,22.8,36.2,64.0,96.5,0.3,9.1
2797,Jayashankar,Mogullapalle,07-Apr-21,0.0,23.2,37.0,59.7,99.6,0.2,10.4
2798,Jayashankar,Mogullapalle,08-Apr-21,0.0,24.0,36.1,51.2,90.6,1.3,8.9
2799,Jayashankar,Mogullapalle,09-Apr-21,0.0,23.4,36.8,39.9,96.9,0.6,10.4
2800,Jayashankar,Mogullapalle,10-Apr-21,0.0,23.7,34.8,50.4,96.9,0.9,11.0
2801,Jayashankar,Mogullapalle,11-Apr-21,0.0,23.9,37.0,50.5,86.3,0.0,16.2
2802,Jayashankar,Mogullapalle,12-Apr-21,0.0,23.8,35.7,47.5,96.9,0.0,8.0
2803,Jayashankar,Mogullapalle,13-Apr-21,0.0,22.7,37.2,47.3,91.1,0.0,15.9
2804,Jayashankar,Mogullapalle,14-Apr-21,15.9,20.7,37.3,44.7,99.9,0.0,13.4
2805,Jayashankar,Mogullapalle,15-Apr-21,0.0,21.4,34.6,63.2,98.6,0.0,10.4
2806,Jayashankar,Mogullapalle,16-Apr-21,0.0,22.7,37.3,43.5,99.2,0.0,11.7
2807,Jayashankar,Mogullapalle,17-Apr-21,0.0,23.9,37.3,42.1,98.6,0.0,12.5
2808,Jayashankar,Mogullapalle,18-Apr-21,0.0,23.8,37.4,40.4,98.9,0.0,8.8
2809,Jayashankar,Mogullapalle,19-Apr-21,0.0,24.1,39.9,43.2,96.9,0.0,8.5
2810,Jayashankar,Mogullapalle,20-Apr-21,0.0,26.7,41.5,39.4,92.5,0.0,10.8
2811,Jayashankar,Mogullapalle,21-Apr-21,0.0,24.0,39.9,46.4,92.2,0.4,12.8
2812,Jayashankar,Mogullapalle,22-Apr-21,54.4,22.4,40.0,47.6,100.0,0.0,3.4
2813,Jayashankar,Mogullapalle,23-Apr-21,0.0,23.7,36.1,49.3,99.0,0.0,6.5
2814,Jayashankar,Mogullapalle,24-Apr-21,0.0,24.3,38.4,37.1,94.6,0.0,0.1
2815,Jayashankar,Mogullapalle,25-Apr-21,0.0,24.6,40.6,28.4,84.6,0.0,7.6
2816,Jayashankar,Mogullapalle,26-Apr-21,0.0,24.1,39.4,34.2,88.6,0.0,0.1
2817,Jayashankar,Mogullapalle,27-Apr-21,0.0,23.2,40.4,24.0,81.6,0.3,9.2
2818,Jayashankar,Mogullapalle,28-Apr-21,0.0,23.1,39.3,23.3,89.1,0.0,8.0
2819,Jayashankar,Mogullapalle,29-Apr-21,0.0,24.0,42.1,27.2,96.3,0.0,5.9
2820,Jayashankar,Mogullapalle,30-Apr-21,0.0,22.0,40.6,35.6,82.6,0.0,0.1
2821,Jayashankar,Mutharam_Mahadevpur,01-Apr-21,0.0,20.4,40.6,15.6,65.5,0.0,15.3
2822,Jayashankar,Mutharam_Mahadevpur,02-Apr-21,0.0,21.8,40.6,19.8,67.8,0.0,14.9
2823,Jayashankar,Mutharam_Mahadevpur,03-Apr-21,0.0,22.0,41.7,15.8,65.9,0.0,14.5
2824,Jayashankar,Mutharam_Mahadevpur,04-Apr-21,0.0,26.2,38.9,32.8,75.6,0.0,13.0
2825,Jayashankar,Mutharam_Mahadevpur,05-Apr-21,0.0,23.9,37.5,40.2,69.8,0.0,12.6
2826,Jayashankar,Mutharam_Mahadevpur,06-Apr-21,0.0,24.0,37.6,40.2,74.9,0.0,14.5
2827,Jayashankar,Mutharam_Mahadevpur,07-Apr-21,0.0,23.8,39.0,42.9,73.6,0.0,20.7
2828,Jayashankar,Mutharam_Mahadevpur,08-Apr-21,0.0,25.4,37.8,32.1,70.4,0.0,13.3
2829,Jayashankar,Mutharam_Mahadevpur,09-Apr-21,0.0,26.1,38.0,33.5,75.6,0.0,15.2
2830,Jayashankar,Mutharam_Mahadevpur,10-Apr-21,0.0,26.3,38.1,25.1,70.4,0.0,14.1
2831,Jayashankar,Mutharam_Mahadevpur,11-Apr-21,0.0,23.5,37.8,37.3,72.1,0.0,28.9
2832,Jayashankar,Mutharam_Mahadevpur,12-Apr-21,0.0,26.2,37.2,34.2,69.9,0.0,10.5
2833,Jayashankar,Mutharam_Mahadevpur,13-Apr-21,2.3,23.0,38.1,39.1,85.0,0.0,20.1
2834,Jayashankar,Mutharam_Mahadevpur,14-Apr-21,1.0,22.8,38.2,34.2,77.8,0.0,20.6
2835,Jayashankar,Mutharam_Mahadevpur,15-Apr-21,0.0,22.7,33.1,45.8,72.6,0.0,17.3
2836,Jayashankar,Mutharam_Mahadevpur,16-Apr-21,0.0,23.7,36.7,31.4,75.9,0.0,15.8
2837,Jayashankar,Mutharam_Mahadevpur,17-Apr-21,0.0,26.4,37.8,34.2,74.7,0.0,12.3
2838,Jayashankar,Mutharam_Mahadevpur,18-Apr-21,0.0,25.4,38.4,34.2,74.9,0.0,13.8
2839,Jayashankar,Mutharam_Mahadevpur,19-Apr-21,0.0,25.3,38.6,38.4,85.9,0.0,19.9
2840,Jayashankar,Mutharam_Mahadevpur,20-Apr-21,0.0,28.7,40.5,33.1,73.3,0.0,15.3
2841,Jayashankar,Mutharam_Mahadevpur,21-Apr-21,0.0,26.2,38.8,38.8,65.6,4.6,21.4
2842,Jayashankar,Mutharam_Mahadevpur,22-Apr-21,50.0,22.7,38.5,40.2,89.0,0.0,26.5
2843,Jayashankar,Mutharam_Mahadevpur,23-Apr-21,0.0,26.1,36.0,50.8,88.2,0.0,11.9
2844,Jayashankar,Mutharam_Mahadevpur,24-Apr-21,0.0,25.1,38.8,33.8,73.1,0.0,8.3
2845,Jayashankar,Mutharam_Mahadevpur,25-Apr-21,0.0,25.2,39.1,31.0,74.7,0.0,10.5
2846,Jayashankar,Mutharam_Mahadevpur,26-Apr-21,0.0,26.2,39.8,35.8,75.1,0.0,11.4
2847,Jayashankar,Mutharam_Mahadevpur,27-Apr-21,0.0,26.4,39.7,21.2,63.6,0.0,14.2
2848,Jayashankar,Mutharam_Mahadevpur,28-Apr-21,0.0,24.9,39.4,22.6,66.0,0.0,12.8
2849,Jayashankar,Mutharam_Mahadevpur,29-Apr-21,0.0,26.3,41.0,24.0,75.1,0.0,9.3
2850,Jayashankar,Mutharam_Mahadevpur,30-Apr-21,0.0,23.8,39.7,36.4,66.5,0.0,24.8
2851,Jayashankar,Palmela,01-Apr-21,0.0,19.1,39.4,19.0,63.6,0.0,14.8
2852,Jayashankar,Palmela,02-Apr-21,0.0,21.5,40.5,17.1,70.3,0.0,25.5
2853,Jayashankar,Palmela,03-Apr-21,0.0,20.5,41.2,15.6,64.3,0.0,14.3
2854,Jayashankar,Palmela,04-Apr-21,0.0,24.9,40.5,28.6,69.1,0.0,18.1
2855,Jayashankar,Palmela,05-Apr-21,0.0,23.2,38.2,37.7,75.7,0.0,15.4
2856,Jayashankar,Palmela,06-Apr-21,0.0,22.1,37.9,33.7,82.5,0.0,14.4
2857,Jayashankar,Palmela,07-Apr-21,37.0,23.5,38.0,32.5,89.4,0.0,17.5
2858,Jayashankar,Palmela,08-Apr-21,0.0,24.0,37.9,39.6,80.7,0.0,10.1
2859,Jayashankar,Palmela,09-Apr-21,0.0,26.2,38.5,31.2,76.2,0.0,10.0
2860,Jayashankar,Palmela,10-Apr-21,0.0,26.1,37.8,31.2,76.9,0.0,9.6
2861,Jayashankar,Palmela,11-Apr-21,0.0,23.0,37.8,39.7,87.9,0.0,15.0
2862,Jayashankar,Palmela,12-Apr-21,0.0,24.5,35.8,45.1,84.7,0.0,6.8
2863,Jayashankar,Palmela,13-Apr-21,4.5,22.9,36.6,42.8,86.8,0.0,13.1
2864,Jayashankar,Palmela,14-Apr-21,0.0,23.1,37.2,43.3,89.9,0.0,0.8
2865,Jayashankar,Palmela,15-Apr-21,0.0,22.6,33.2,48.9,81.4,0.0,4.6
2866,Jayashankar,Palmela,16-Apr-21,0.0,22.9,35.6,39.7,81.1,0.0,11.8
2867,Jayashankar,Palmela,17-Apr-21,0.0,25.3,38.1,30.8,81.8,0.0,6.7
2868,Jayashankar,Palmela,18-Apr-21,0.0,25.3,37.6,40.6,83.9,0.0,1.5
2869,Jayashankar,Palmela,19-Apr-21,0.0,23.8,38.7,39.2,78.3,0.0,11.8
2870,Jayashankar,Palmela,20-Apr-21,0.0,28.4,40.1,32.1,77.4,0.0,6.5
2871,Jayashankar,Palmela,21-Apr-21,0.0,24.9,38.4,47.4,74.7,0.0,15.4
2872,Jayashankar,Palmela,22-Apr-21,32.8,22.7,38.5,40.3,87.4,0.0,13.3
2873,Jayashankar,Palmela,23-Apr-21,0.0,25.9,37.2,50.8,87.4,0.0,6.5
2874,Jayashankar,Palmela,24-Apr-21,0.0,24.4,38.1,39.4,79.1,0.0,5.8
2875,Jayashankar,Palmela,25-Apr-21,0.0,25.1,39.4,31.4,80.3,0.0,2.0
2876,Jayashankar,Palmela,26-Apr-21,0.0,25.6,38.9,34.2,80.0,0.0,6.1
2877,Jayashankar,Palmela,27-Apr-21,0.0,26.0,39.1,29.9,67.5,0.0,7.3
2878,Jayashankar,Palmela,28-Apr-21,0.0,23.4,38.8,22.8,79.7,0.0,5.7
2879,Jayashankar,Palmela,29-Apr-21,0.0,25.5,41.0,26.3,81.6,0.0,0.9
2880,Jayashankar,Palmela,30-Apr-21,0.0,21.6,41.8,31.4,79.4,0.0,18.6
2881,Jayashankar,Regonda,01-Apr-21,0.0,22.3,39.9,16.5,67.6,0.0,7.5
2882,Jayashankar,Regonda,02-Apr-21,0.0,24.1,40.0,25.7,66.3,0.0,6.1
2883,Jayashankar,Regonda,03-Apr-21,0.0,23.2,41.5,23.6,78.8,0.0,7.3
2884,Jayashankar,Regonda,04-Apr-21,0.0,25.9,37.5,43.9,89.6,0.0,8.4
2885,Jayashankar,Regonda,05-Apr-21,0.0,25.2,36.2,46.9,90.0,0.0,8.0
2886,Jayashankar,Regonda,06-Apr-21,0.0,23.6,36.6,54.1,89.2,0.0,7.0
2887,Jayashankar,Regonda,07-Apr-21,0.0,24.2,36.4,52.4,94.7,0.0,7.2
2888,Jayashankar,Regonda,08-Apr-21,0.0,24.1,37.7,44.0,95.2,0.0,6.4
2889,Jayashankar,Regonda,09-Apr-21,0.0,23.7,37.1,44.5,91.3,0.0,7.0
2890,Jayashankar,Regonda,10-Apr-21,0.0,23.8,36.0,44.7,90.2,0.0,8.5
2891,Jayashankar,Regonda,11-Apr-21,0.0,23.0,37.5,46.8,83.1,0.0,17.8
2892,Jayashankar,Regonda,12-Apr-21,0.0,25.0,36.3,38.7,88.6,0.0,6.8
2893,Jayashankar,Regonda,13-Apr-21,10.6,21.4,39.0,40.9,92.9,0.0,5.1
2894,Jayashankar,Regonda,14-Apr-21,22.3,20.8,36.4,48.4,92.8,0.0,6.9
2895,Jayashankar,Regonda,15-Apr-21,0.0,21.6,33.1,54.7,88.3,0.0,6.2
2896,Jayashankar,Regonda,16-Apr-21,0.0,23.6,35.1,42.3,94.3,0.0,8.0
2897,Jayashankar,Regonda,17-Apr-21,0.0,24.2,36.8,40.4,95.4,0.0,9.0
2898,Jayashankar,Regonda,18-Apr-21,0.0,24.7,38.4,39.6,94.3,0.0,5.3
2899,Jayashankar,Regonda,19-Apr-21,0.0,24.9,38.0,45.5,90.6,0.0,8.1
2900,Jayashankar,Regonda,20-Apr-21,0.0,27.0,39.9,33.3,88.4,0.0,4.1
2901,Jayashankar,Regonda,21-Apr-21,0.0,24.0,37.4,44.8,84.6,0.0,9.7
2902,Jayashankar,Regonda,22-Apr-21,40.6,20.9,38.4,47.1,97.7,0.0,11.7
2903,Jayashankar,Regonda,23-Apr-21,0.0,24.3,35.6,53.0,95.3,0.0,6.0
2904,Jayashankar,Regonda,24-Apr-21,0.0,25.0,38.7,45.4,86.4,0.0,8.6
2905,Jayashankar,Regonda,25-Apr-21,0.0,23.6,38.4,30.4,78.7,0.0,6.4
2906,Jayashankar,Regonda,26-Apr-21,0.0,24.3,39.9,24.1,90.2,0.0,5.7
2907,Jayashankar,Regonda,27-Apr-21,0.0,22.9,39.4,20.5,70.4,0.0,2.6
2908,Jayashankar,Regonda,28-Apr-21,0.0,22.6,39.7,18.6,82.6,0.0,8.2
2909,Jayashankar,Regonda,29-Apr-21,0.0,25.7,41.0,22.1,89.0,0.0,6.3
2910,Jayashankar,Regonda,30-Apr-21,0.0,20.9,40.5,26.1,76.1,0.0,10.1
2911,Jayashankar,Tekumatla,01-Apr-21,0.0,23.3,39.1,19.1,74.9,0.0,12.3
2912,Jayashankar,Tekumatla,02-Apr-21,0.0,24.1,38.5,24.7,93.5,0.0,11.6
2913,Jayashankar,Tekumatla,03-Apr-21,0.0,20.2,39.6,23.6,89.1,0.0,9.0
2914,Jayashankar,Tekumatla,04-Apr-21,0.0,24.6,37.0,45.5,94.2,0.9,34.1
2915,Jayashankar,Tekumatla,05-Apr-21,0.0,22.0,36.6,44.7,98.5,0.0,9.5
2916,Jayashankar,Tekumatla,06-Apr-21,0.0,22.3,35.5,54.7,93.0,1.0,11.1
2917,Jayashankar,Tekumatla,07-Apr-21,0.0,22.6,36.7,50.5,98.2,0.5,14.8
2918,Jayashankar,Tekumatla,08-Apr-21,0.0,23.6,37.2,39.7,95.5,1.7,10.9
2919,Jayashankar,Tekumatla,09-Apr-21,0.0,23.4,36.2,38.7,93.9,1.9,13.8
2920,Jayashankar,Tekumatla,10-Apr-21,0.0,23.4,34.6,46.7,93.1,2.6,14.4
2921,Jayashankar,Tekumatla,11-Apr-21,0.0,23.5,36.1,44.1,83.7,0.0,19.4
2922,Jayashankar,Tekumatla,12-Apr-21,0.0,22.6,36.3,38.8,93.3,0.0,6.5
2923,Jayashankar,Tekumatla,13-Apr-21,0.0,22.1,37.7,40.8,87.5,0.0,15.9
2924,Jayashankar,Tekumatla,14-Apr-21,30.3,21.1,37.2,42.4,93.3,0.0,19.0
2925,Jayashankar,Tekumatla,15-Apr-21,0.0,20.6,32.2,54.0,98.2,0.0,8.7
2926,Jayashankar,Tekumatla,16-Apr-21,0.0,21.9,35.6,39.4,98.9,0.0,11.2
2927,Jayashankar,Tekumatla,17-Apr-21,0.0,23.7,37.5,34.9,95.8,0.0,11.0
2928,Jayashankar,Tekumatla,18-Apr-21,0.0,23.3,38.1,38.5,96.8,0.0,10.8
2929,Jayashankar,Tekumatla,19-Apr-21,0.0,22.9,37.9,39.1,95.2,0.0,10.8
2930,Jayashankar,Tekumatla,20-Apr-21,0.0,27.1,41.2,38.1,91.4,0.0,14.7
2931,Jayashankar,Tekumatla,21-Apr-21,0.0,24.1,39.7,38.4,92.8,1.3,13.3
2932,Jayashankar,Tekumatla,22-Apr-21,31.5,22.6,39.7,46.4,97.5,0.1,14.7
2933,Jayashankar,Tekumatla,23-Apr-21,0.0,24.2,36.4,53.0,97.6,0.0,8.3
2934,Jayashankar,Tekumatla,24-Apr-21,0.0,24.2,39.5,47.6,93.4,0.0,5.6
2935,Jayashankar,Tekumatla,25-Apr-21,0.0,24.4,39.3,35.9,83.4,0.0,7.6
2936,Jayashankar,Tekumatla,26-Apr-21,0.0,24.2,38.2,37.9,88.2,0.8,12.1
2937,Jayashankar,Tekumatla,27-Apr-21,0.0,24.6,38.9,27.7,73.9,1.0,9.2
2938,Jayashankar,Tekumatla,28-Apr-21,0.0,23.6,39.6,24.9,85.1,0.0,10.2
2939,Jayashankar,Tekumatla,29-Apr-21,0.0,24.6,41.5,27.9,90.9,0.0,9.0
2940,Jayashankar,Tekumatla,30-Apr-21,0.0,22.7,39.5,34.6,82.5,1.7,16.0
2941,Jogulamba Gadwal,Aiza,01-Apr-21,0.0,21.4,39.7,11.0,59.2,0.0,9.7
2942,Jogulamba Gadwal,Aiza,02-Apr-21,0.0,23.5,39.7,11.7,68.5,0.0,17.8
2943,Jogulamba Gadwal,Aiza,03-Apr-21,0.0,22.6,39.0,13.4,60.1,0.0,14.9
2944,Jogulamba Gadwal,Aiza,04-Apr-21,0.0,23.6,39.9,12.8,65.1,0.0,5.9
2945,Jogulamba Gadwal,Aiza,05-Apr-21,0.0,24.5,37.7,17.8,69.2,0.0,3.2
2946,Jogulamba Gadwal,Aiza,06-Apr-21,0.0,23.6,37.7,30.4,82.4,0.0,14.1
2947,Jogulamba Gadwal,Aiza,07-Apr-21,0.0,22.3,39.0,20.0,77.3,0.0,10.5
2948,Jogulamba Gadwal,Aiza,08-Apr-21,0.0,23.7,39.4,22.6,60.3,0.0,7.4
2949,Jogulamba Gadwal,Aiza,09-Apr-21,0.0,22.4,39.4,18.7,58.4,0.0,12.5
2950,Jogulamba Gadwal,Aiza,10-Apr-21,0.0,23.7,39.9,17.5,67.3,0.0,12.7
2951,Jogulamba Gadwal,Aiza,11-Apr-21,0.0,24.1,36.9,22.4,74.5,0.0,12.6
2952,Jogulamba Gadwal,Aiza,12-Apr-21,0.0,24.2,36.0,30.2,81.3,0.0,13.9
2953,Jogulamba Gadwal,Aiza,13-Apr-21,0.0,24.6,37.2,23.3,69.9,0.0,12.9
2954,Jogulamba Gadwal,Aiza,14-Apr-21,4.3,21.6,36.9,26.1,92.5,0.0,15.6
2955,Jogulamba Gadwal,Aiza,15-Apr-21,0.0,22.8,36.7,33.1,84.4,0.0,23.3
2956,Jogulamba Gadwal,Aiza,16-Apr-21,0.3,24.4,37.3,35.0,72.8,0.0,13.3
2957,Jogulamba Gadwal,Aiza,17-Apr-21,0.0,25.1,39.0,19.0,76.1,0.0,16.2
2958,Jogulamba Gadwal,Aiza,18-Apr-21,0.0,24.7,38.6,27.7,70.0,0.0,16.0
2959,Jogulamba Gadwal,Aiza,19-Apr-21,0.0,26.4,40.4,23.0,69.3,0.0,5.4
2960,Jogulamba Gadwal,Aiza,20-Apr-21,0.0,28.2,39.8,28.2,74.9,0.0,18.4
2961,Jogulamba Gadwal,Aiza,21-Apr-21,0.0,24.7,40.0,26.1,73.1,0.0,22.6
2962,Jogulamba Gadwal,Aiza,22-Apr-21,0.0,25.6,37.9,34.0,69.6,0.0,10.8
2963,Jogulamba Gadwal,Aiza,23-Apr-21,0.4,25.7,36.9,36.8,74.4,0.0,13.6
2964,Jogulamba Gadwal,Aiza,24-Apr-21,0.8,24.6,37.7,37.5,74.5,0.0,19.0
2965,Jogulamba Gadwal,Aiza,25-Apr-21,0.0,25.5,37.3,29.3,78.8,0.0,6.0
2966,Jogulamba Gadwal,Aiza,26-Apr-21,0.0,26.3,39.0,24.5,67.2,0.0,18.5
2967,Jogulamba Gadwal,Aiza,27-Apr-21,0.0,27.7,39.5,20.0,50.1,0.0,20.4
2968,Jogulamba Gadwal,Aiza,28-Apr-21,0.0,27.5,40.0,20.7,56.3,0.0,15.4
2969,Jogulamba Gadwal,Aiza,29-Apr-21,0.0,23.4,40.1,26.0,68.4,0.0,20.3
2970,Jogulamba Gadwal,Aiza,30-Apr-21,0.0,26.1,39.8,25.4,61.5,0.0,14.2
2971,Jogulamba Gadwal,Alampur,01-Apr-21,0.0,23.3,39.9,12.7,49.3,0.0,8.9
2972,Jogulamba Gadwal,Alampur,02-Apr-21,0.0,25.0,40.0,13.2,59.7,0.0,9.1
2973,Jogulamba Gadwal,Alampur,03-Apr-21,0.0,22.6,39.8,15.5,47.1,0.0,10.5
2974,Jogulamba Gadwal,Alampur,04-Apr-21,0.0,24.3,40.0,11.5,56.4,0.0,6.2
2975,Jogulamba Gadwal,Alampur,05-Apr-21,0.0,24.5,38.1,13.0,58.2,0.0,5.7
2976,Jogulamba Gadwal,Alampur,06-Apr-21,0.0,24.8,36.7,20.1,76.6,0.0,12.9
2977,Jogulamba Gadwal,Alampur,07-Apr-21,0.0,23.8,38.2,14.8,74.3,0.0,10.2
2978,Jogulamba Gadwal,Alampur,08-Apr-21,0.0,25.0,38.4,20.6,59.9,0.0,9.7
2979,Jogulamba Gadwal,Alampur,09-Apr-21,0.0,23.5,39.1,16.2,64.1,0.0,9.2
2980,Jogulamba Gadwal,Alampur,10-Apr-21,0.0,24.6,38.6,15.9,65.7,0.1,10.5
2981,Jogulamba Gadwal,Alampur,11-Apr-21,0.0,23.7,36.5,25.8,74.6,0.8,9.5
2982,Jogulamba Gadwal,Alampur,12-Apr-21,0.0,25.5,36.9,28.5,72.4,0.1,7.6
2983,Jogulamba Gadwal,Alampur,13-Apr-21,0.0,24.5,37.6,23.7,73.5,0.1,8.6
2984,Jogulamba Gadwal,Alampur,14-Apr-21,0.0,20.6,37.6,25.8,90.8,0.2,12.9
2985,Jogulamba Gadwal,Alampur,15-Apr-21,0.0,21.7,36.6,28.3,74.9,0.1,14.3
2986,Jogulamba Gadwal,Alampur,16-Apr-21,0.0,24.5,36.1,32.1,73.9,0.0,10.1
2987,Jogulamba Gadwal,Alampur,17-Apr-21,0.0,25.9,36.8,24.9,70.2,0.1,9.9
2988,Jogulamba Gadwal,Alampur,18-Apr-21,0.0,25.5,38.1,25.0,66.4,0.0,10.3
2989,Jogulamba Gadwal,Alampur,19-Apr-21,0.0,27.3,39.1,20.6,57.5,0.0,6.4
2990,Jogulamba Gadwal,Alampur,20-Apr-21,0.0,28.5,39.0,27.8,67.5,0.0,7.9
2991,Jogulamba Gadwal,Alampur,21-Apr-21,0.0,24.6,38.4,33.3,79.5,0.0,22.9
2992,Jogulamba Gadwal,Alampur,22-Apr-21,0.0,25.1,37.9,33.0,77.2,0.1,10.7
2993,Jogulamba Gadwal,Alampur,23-Apr-21,0.0,25.0,36.2,38.8,71.6,0.0,17.9
2994,Jogulamba Gadwal,Alampur,24-Apr-21,3.4,24.7,35.9,40.2,79.4,0.0,13.0
2995,Jogulamba Gadwal,Alampur,25-Apr-21,0.0,26.1,36.6,31.1,76.0,0.0,7.3
2996,Jogulamba Gadwal,Alampur,26-Apr-21,0.0,26.6,38.5,26.2,58.4,0.0,10.0
2997,Jogulamba Gadwal,Alampur,27-Apr-21,0.0,25.6,38.4,19.0,54.0,0.1,13.9
2998,Jogulamba Gadwal,Alampur,28-Apr-21,0.0,26.9,39.3,19.7,53.7,0.0,12.8
2999,Jogulamba Gadwal,Alampur,29-Apr-21,0.0,23.9,38.3,26.0,57.4,0.0,24.2
3000,Jogulamba Gadwal,Alampur,30-Apr-21,0.0,26.1,38.2,26.9,64.3,0.0,9.1
3001,Jogulamba Gadwal,Dharur,01-Apr-21,0.0,23.3,40.5,7.9,43.9,0.0,13.4
3002,Jogulamba Gadwal,Dharur,02-Apr-21,0.0,25.3,39.9,8.8,63.8,0.0,13.4
3003,Jogulamba Gadwal,Dharur,03-Apr-21,0.0,23.7,39.4,9.9,55.2,0.0,14.0
3004,Jogulamba Gadwal,Dharur,04-Apr-21,0.0,23.7,41.4,13.1,70.0,0.0,12.0
3005,Jogulamba Gadwal,Dharur,05-Apr-21,0.0,24.6,39.2,19.8,80.6,0.0,9.0
3006,Jogulamba Gadwal,Dharur,06-Apr-21,0.0,24.7,37.4,31.5,88.8,0.0,13.6
3007,Jogulamba Gadwal,Dharur,07-Apr-21,0.0,23.2,39.1,18.4,87.6,0.0,10.9
3008,Jogulamba Gadwal,Dharur,08-Apr-21,0.0,25.3,37.7,23.8,60.9,0.0,12.6
3009,Jogulamba Gadwal,Dharur,09-Apr-21,0.0,24.0,38.9,16.5,68.5,0.0,14.0
3010,Jogulamba Gadwal,Dharur,10-Apr-21,0.0,24.4,38.8,15.1,72.0,0.0,13.4
3011,Jogulamba Gadwal,Dharur,11-Apr-21,0.0,23.6,36.2,21.5,83.0,0.0,13.6
3012,Jogulamba Gadwal,Dharur,12-Apr-21,0.0,23.9,34.9,29.5,81.5,0.0,12.1
3013,Jogulamba Gadwal,Dharur,13-Apr-21,0.0,24.5,36.8,20.9,84.7,0.0,14.8
3014,Jogulamba Gadwal,Dharur,14-Apr-21,0.5,21.1,36.2,22.2,100.0,0.0,13.4
3015,Jogulamba Gadwal,Dharur,15-Apr-21,0.0,21.3,36.1,30.8,99.1,0.0,17.1
3016,Jogulamba Gadwal,Dharur,16-Apr-21,0.0,24.8,35.8,31.8,68.4,0.0,12.0
3017,Jogulamba Gadwal,Dharur,17-Apr-21,0.0,25.3,38.7,23.8,76.5,0.0,13.3
3018,Jogulamba Gadwal,Dharur,18-Apr-21,0.0,26.0,39.4,27.1,67.6,0.0,10.8
3019,Jogulamba Gadwal,Dharur,19-Apr-21,0.0,28.0,39.2,23.1,61.7,0.0,14.2
3020,Jogulamba Gadwal,Dharur,20-Apr-21,0.0,27.3,39.0,27.1,79.4,0.0,13.9
3021,Jogulamba Gadwal,Dharur,21-Apr-21,0.0,25.2,39.1,26.0,74.9,0.0,31.7
3022,Jogulamba Gadwal,Dharur,22-Apr-21,0.0,25.1,37.3,30.4,75.6,0.0,11.1
3023,Jogulamba Gadwal,Dharur,23-Apr-21,0.1,24.9,36.5,33.6,83.8,0.0,23.9
3024,Jogulamba Gadwal,Dharur,24-Apr-21,0.0,25.4,37.6,34.2,71.1,0.0,19.2
3025,Jogulamba Gadwal,Dharur,25-Apr-21,0.0,26.7,37.0,24.4,77.6,0.0,10.7
3026,Jogulamba Gadwal,Dharur,26-Apr-21,0.0,26.4,38.6,22.4,62.5,0.0,14.4
3027,Jogulamba Gadwal,Dharur,27-Apr-21,0.0,26.7,39.1,18.2,52.0,0.0,8.9
3028,Jogulamba Gadwal,Dharur,28-Apr-21,0.0,25.8,39.6,15.1,59.7,0.0,15.2
3029,Jogulamba Gadwal,Dharur,29-Apr-21,0.0,23.3,40.4,20.0,75.4,0.0,23.1
3030,Jogulamba Gadwal,Dharur,30-Apr-21,0.0,23.4,39.8,21.1,65.9,0.0,26.2
3031,Jogulamba Gadwal,Gadwal,01-Apr-21,0.0,23.9,40.3,14.3,51.0,0.0,2.7
3032,Jogulamba Gadwal,Gadwal,02-Apr-21,0.0,25.8,39.2,16.9,64.2,0.0,2.7
3033,Jogulamba Gadwal,Gadwal,03-Apr-21,0.0,23.5,38.3,16.8,55.4,0.0,3.7
